,hypo_sid,judge_sid,length,judgement,trace_key,task_id
5848,299,303,5,reject,set_b/task3/trace_032,3
5849,307,316,10,reject,set_b/task3/trace_032,3
5850,322,325,4,accept,set_b/task3/trace_032,3
5851,327,328,2,accept,set_b/task3/trace_032,3
5852,330,333,4,reject,set_b/task3/trace_032,3
5853,334,335,2,reject,set_b/task3/trace_032,3
5854,339,340,2,reject,set_b/task3/trace_032,3
5855,341,344,4,accept,set_b/task3/trace_032,3
5856,348,350,3,accept,set_b/task3/trace_032,3
5857,370,373,4,reject,set_b/task3/trace_032,3
5858,386,387,2,reject,set_b/task3/trace_032,3
5859,391,393,3,reject,set_b/task3/trace_032,3
5860,395,396,2,reject,set_b/task3/trace_032,3
5861,397,399,3,reject,set_b/task3/trace_032,3
5862,402,410,9,uncertain,set_b/task3/trace_032,3
5863,44,46,3,uncertain,set_b/task3/trace_033,3
5864,51,56,6,uncertain,set_b/task3/trace_033,3
5865,57,62,6,reject,set_b/task3/trace_033,3
5866,80,82,3,reject,set_b/task3/trace_033,3
5867,98,105,8,uncertain,set_b/task3/trace_033,3
5868,107,122,16,reject,set_b/task3/trace_033,3
5869,161,174,14,uncertain,set_b/task3/trace_033,3
5870,175,189,15,reject,set_b/task3/trace_033,3
5871,193,194,2,reject,set_b/task3/trace_033,3
5872,196,198,3,reject,set_b/task3/trace_033,3
5873,199,213,15,reject,set_b/task3/trace_033,3
5874,215,222,8,reject,set_b/task3/trace_033,3
5875,223,230,8,uncertain,set_b/task3/trace_033,3
5876,238,244,7,uncertain,set_b/task3/trace_033,3
5877,245,247,3,uncertain,set_b/task3/trace_033,3
5878,248,252,5,uncertain,set_b/task3/trace_033,3
5879,253,262,10,reject,set_b/task3/trace_033,3
5880,263,270,8,reject,set_b/task3/trace_033,3
5881,271,284,14,reject,set_b/task3/trace_033,3
5882,286,294,9,reject,set_b/task3/trace_033,3
5883,295,298,4,reject,set_b/task3/trace_033,3
5884,301,308,8,reject,set_b/task3/trace_033,3
5885,309,314,6,uncertain,set_b/task3/trace_033,3
5886,320,323,4,uncertain,set_b/task3/trace_033,3
5887,331,332,2,uncertain,set_b/task3/trace_033,3
5888,333,336,4,reject,set_b/task3/trace_033,3
5889,348,351,4,reject,set_b/task3/trace_033,3
5890,352,357,6,reject,set_b/task3/trace_033,3
5891,358,366,9,reject,set_b/task3/trace_033,3
5892,371,376,6,reject,set_b/task3/trace_033,3
5893,381,385,5,uncertain,set_b/task3/trace_033,3
5894,393,394,2,reject,set_b/task3/trace_033,3
5895,396,398,3,uncertain,set_b/task3/trace_033,3
5896,403,418,16,reject,set_b/task3/trace_033,3
5897,419,426,8,reject,set_b/task3/trace_033,3
5898,440,442,3,reject,set_b/task3/trace_033,3
5899,65,67,3,reject,set_b/task3/trace_034,3
5900,69,72,4,reject,set_b/task3/trace_034,3
5901,73,85,13,reject,set_b/task3/trace_034,3
5902,87,95,9,uncertain,set_b/task3/trace_034,3
5903,96,98,3,reject,set_b/task3/trace_034,3
5904,99,101,3,reject,set_b/task3/trace_034,3
5905,102,112,11,reject,set_b/task3/trace_034,3
5906,114,116,3,uncertain,set_b/task3/trace_034,3
5907,122,124,3,reject,set_b/task3/trace_034,3
5908,126,133,8,uncertain,set_b/task3/trace_034,3
5909,144,146,3,reject,set_b/task3/trace_034,3
5910,147,158,12,reject,set_b/task3/trace_034,3
5911,159,166,8,reject,set_b/task3/trace_034,3
5912,167,176,10,reject,set_b/task3/trace_034,3
5913,177,179,3,reject,set_b/task3/trace_034,3
5914,181,187,7,reject,set_b/task3/trace_034,3
5915,188,194,7,reject,set_b/task3/trace_034,3
5916,195,200,6,reject,set_b/task3/trace_034,3
5917,201,211,11,reject,set_b/task3/trace_034,3
5918,212,214,3,reject,set_b/task3/trace_034,3
5919,215,224,10,reject,set_b/task3/trace_034,3
5920,225,234,10,reject,set_b/task3/trace_034,3
5921,235,237,3,reject,set_b/task3/trace_034,3
5922,238,256,19,uncertain,set_b/task3/trace_034,3
5923,283,285,3,reject,set_b/task3/trace_034,3
5924,287,288,2,reject,set_b/task3/trace_034,3
5925,290,302,13,reject,set_b/task3/trace_034,3
5926,21,23,3,reject,set_b/task3/trace_035,3
5927,31,32,2,reject,set_b/task3/trace_035,3
5928,36,40,5,uncertain,set_b/task3/trace_035,3
5929,46,49,4,reject,set_b/task3/trace_035,3
5930,50,54,5,uncertain,set_b/task3/trace_035,3
5931,65,66,2,reject,set_b/task3/trace_035,3
5932,69,70,2,reject,set_b/task3/trace_035,3
5933,73,74,2,uncertain,set_b/task3/trace_035,3
5934,75,77,3,reject,set_b/task3/trace_035,3
5935,82,83,2,uncertain,set_b/task3/trace_035,3
5936,84,88,5,reject,set_b/task3/trace_035,3
5937,93,95,3,reject,set_b/task3/trace_035,3
5938,98,99,2,reject,set_b/task3/trace_035,3
5939,100,101,2,reject,set_b/task3/trace_035,3
5940,102,105,4,reject,set_b/task3/trace_035,3
5941,106,110,5,reject,set_b/task3/trace_035,3
5942,146,147,2,accept,set_b/task3/trace_035,3
5943,169,170,2,accept,set_b/task3/trace_035,3
5944,175,177,3,reject,set_b/task3/trace_035,3
5945,178,180,3,reject,set_b/task3/trace_035,3
5946,182,184,3,reject,set_b/task3/trace_035,3
5947,186,193,8,reject,set_b/task3/trace_035,3
5948,202,204,3,reject,set_b/task3/trace_035,3
5949,205,208,4,reject,set_b/task3/trace_035,3
5950,209,210,2,uncertain,set_b/task3/trace_035,3
5951,214,215,2,reject,set_b/task3/trace_035,3
5952,222,226,5,reject,set_b/task3/trace_035,3
5953,232,233,2,uncertain,set_b/task3/trace_035,3
5954,234,236,3,reject,set_b/task3/trace_035,3
5955,238,239,2,uncertain,set_b/task3/trace_035,3
5956,241,242,2,accept,set_b/task3/trace_035,3
5957,246,247,2,reject,set_b/task3/trace_035,3
5958,250,251,2,reject,set_b/task3/trace_035,3
5959,252,254,3,reject,set_b/task3/trace_035,3
5960,260,261,2,uncertain,set_b/task3/trace_035,3
5961,263,264,2,reject,set_b/task3/trace_035,3
5962,265,268,4,reject,set_b/task3/trace_035,3
5963,269,271,3,accept,set_b/task3/trace_035,3
5964,275,278,4,accept,set_b/task3/trace_035,3
5965,281,283,3,reject,set_b/task3/trace_035,3
5966,287,288,2,accept,set_b/task3/trace_035,3
5967,290,291,2,reject,set_b/task3/trace_035,3
5968,295,296,2,reject,set_b/task3/trace_035,3
5969,297,302,6,reject,set_b/task3/trace_035,3
5970,308,315,8,reject,set_b/task3/trace_035,3
5971,322,323,2,reject,set_b/task3/trace_035,3
5972,324,326,3,reject,set_b/task3/trace_035,3
5973,327,329,3,reject,set_b/task3/trace_035,3
5974,331,337,7,reject,set_b/task3/trace_035,3
5975,338,339,2,reject,set_b/task3/trace_035,3
5976,343,344,2,reject,set_b/task3/trace_035,3
5977,345,346,2,reject,set_b/task3/trace_035,3
5978,351,353,3,reject,set_b/task3/trace_035,3
5979,355,356,2,reject,set_b/task3/trace_035,3
5980,13,16,4,reject,set_b/task3/trace_036,3
5981,19,20,2,uncertain,set_b/task3/trace_036,3
5982,24,25,2,reject,set_b/task3/trace_036,3
5983,29,32,4,uncertain,set_b/task3/trace_036,3
5984,33,37,5,reject,set_b/task3/trace_036,3
5985,43,54,12,uncertain,set_b/task3/trace_036,3
5986,55,57,3,reject,set_b/task3/trace_036,3
5987,63,68,6,accept,set_b/task3/trace_036,3
5988,73,74,2,reject,set_b/task3/trace_036,3
5989,75,80,6,reject,set_b/task3/trace_036,3
5990,81,84,4,uncertain,set_b/task3/trace_036,3
5991,97,98,2,uncertain,set_b/task3/trace_036,3
5992,99,111,13,reject,set_b/task3/trace_036,3
5993,112,117,6,reject,set_b/task3/trace_036,3
5994,121,124,4,accept,set_b/task3/trace_036,3
5995,140,144,5,reject,set_b/task3/trace_036,3
5996,145,148,4,reject,set_b/task3/trace_036,3
5997,150,153,4,reject,set_b/task3/trace_036,3
5998,161,162,2,reject,set_b/task3/trace_036,3
5999,169,172,4,reject,set_b/task3/trace_036,3
6000,181,184,4,reject,set_b/task3/trace_036,3
6001,191,194,4,reject,set_b/task3/trace_036,3
6002,206,209,4,accept,set_b/task3/trace_036,3
6003,213,214,2,reject,set_b/task3/trace_036,3
6004,215,218,4,reject,set_b/task3/trace_036,3
6005,219,221,3,reject,set_b/task3/trace_036,3
6006,224,226,3,reject,set_b/task3/trace_036,3
6007,228,231,4,reject,set_b/task3/trace_036,3
6008,232,234,3,reject,set_b/task3/trace_036,3
6009,244,245,2,reject,set_b/task3/trace_036,3
6010,249,251,3,reject,set_b/task3/trace_036,3
6011,253,255,3,reject,set_b/task3/trace_036,3
6012,259,262,4,reject,set_b/task3/trace_036,3
6013,263,264,2,reject,set_b/task3/trace_036,3
6014,273,276,4,reject,set_b/task3/trace_036,3
6015,277,283,7,reject,set_b/task3/trace_036,3
6016,289,290,2,uncertain,set_b/task3/trace_036,3
6017,291,293,3,reject,set_b/task3/trace_036,3
6018,294,298,5,reject,set_b/task3/trace_036,3
6019,300,303,4,reject,set_b/task3/trace_036,3
6020,305,309,5,reject,set_b/task3/trace_036,3
6021,311,314,4,uncertain,set_b/task3/trace_036,3
6022,319,322,4,accept,set_b/task3/trace_036,3
6023,326,329,4,accept,set_b/task3/trace_036,3
6024,331,333,3,accept,set_b/task3/trace_036,3
6025,337,342,6,uncertain,set_b/task3/trace_036,3
6026,347,348,2,uncertain,set_b/task3/trace_036,3
6027,349,352,4,reject,set_b/task3/trace_036,3
6028,353,357,5,reject,set_b/task3/trace_036,3
6029,359,364,6,reject,set_b/task3/trace_036,3
6030,370,372,3,accept,set_b/task3/trace_036,3
6031,387,389,3,accept,set_b/task3/trace_036,3
6032,22,24,3,reject,set_b/task3/trace_037,3
6033,29,32,4,uncertain,set_b/task3/trace_037,3
6034,42,44,3,reject,set_b/task3/trace_037,3
6035,58,60,3,reject,set_b/task3/trace_037,3
6036,61,66,6,reject,set_b/task3/trace_037,3
6037,67,71,5,reject,set_b/task3/trace_037,3
6038,76,78,3,uncertain,set_b/task3/trace_037,3
6039,79,80,2,uncertain,set_b/task3/trace_037,3
6040,130,138,9,accept,set_b/task3/trace_037,3
6041,141,149,9,accept,set_b/task3/trace_037,3
6042,169,171,3,reject,set_b/task3/trace_037,3
6043,186,193,8,reject,set_b/task3/trace_037,3
6044,194,200,7,reject,set_b/task3/trace_037,3
6045,204,206,3,accept,set_b/task3/trace_037,3
6046,210,212,3,accept,set_b/task3/trace_037,3
6047,23,29,7,reject,set_b/task3/trace_038,3
6048,38,50,13,reject,set_b/task3/trace_038,3
6049,51,56,6,reject,set_b/task3/trace_038,3
6050,60,66,7,reject,set_b/task3/trace_038,3
6051,67,74,8,reject,set_b/task3/trace_038,3
6052,75,79,5,reject,set_b/task3/trace_038,3
6053,85,92,8,reject,set_b/task3/trace_038,3
6054,93,95,3,reject,set_b/task3/trace_038,3
6055,99,110,12,reject,set_b/task3/trace_038,3
6056,111,119,9,reject,set_b/task3/trace_038,3
6057,120,121,2,uncertain,set_b/task3/trace_038,3
6058,123,131,9,reject,set_b/task3/trace_038,3
6059,135,149,15,reject,set_b/task3/trace_038,3
6060,151,163,13,reject,set_b/task3/trace_038,3
6061,182,185,4,reject,set_b/task3/trace_038,3
6062,186,187,2,uncertain,set_b/task3/trace_038,3
6063,190,193,4,reject,set_b/task3/trace_038,3
6064,194,213,20,reject,set_b/task3/trace_038,3
6065,219,222,4,reject,set_b/task3/trace_038,3
6066,223,227,5,reject,set_b/task3/trace_038,3
6067,234,236,3,reject,set_b/task3/trace_038,3
6068,239,241,3,reject,set_b/task3/trace_038,3
6069,242,246,5,reject,set_b/task3/trace_038,3
6070,247,252,6,reject,set_b/task3/trace_038,3
6071,253,259,7,reject,set_b/task3/trace_038,3
6072,260,274,15,reject,set_b/task3/trace_038,3
6073,275,281,7,reject,set_b/task3/trace_038,3
6074,282,287,6,uncertain,set_b/task3/trace_038,3
6075,288,291,4,uncertain,set_b/task3/trace_038,3
6076,292,299,8,reject,set_b/task3/trace_038,3
6077,300,303,4,reject,set_b/task3/trace_038,3
6078,304,306,3,reject,set_b/task3/trace_038,3
6079,307,308,2,uncertain,set_b/task3/trace_038,3
6080,309,312,4,reject,set_b/task3/trace_038,3
6081,313,316,4,reject,set_b/task3/trace_038,3
6082,317,318,2,uncertain,set_b/task3/trace_038,3
6083,319,321,3,reject,set_b/task3/trace_038,3
6084,330,333,4,reject,set_b/task3/trace_038,3
6085,334,336,3,reject,set_b/task3/trace_038,3
6086,343,348,6,reject,set_b/task3/trace_038,3
6087,349,352,4,reject,set_b/task3/trace_038,3
6088,353,356,4,reject,set_b/task3/trace_038,3
6089,357,360,4,reject,set_b/task3/trace_038,3
6090,361,366,6,reject,set_b/task3/trace_038,3
6091,367,368,2,uncertain,set_b/task3/trace_038,3
6092,369,372,4,accept,set_b/task3/trace_038,3
6093,5,10,6,uncertain,set_b/task3/trace_039,3
6094,37,40,4,reject,set_b/task3/trace_039,3
6095,47,50,4,reject,set_b/task3/trace_039,3
6096,57,58,2,uncertain,set_b/task3/trace_039,3
6097,62,65,4,reject,set_b/task3/trace_039,3
6098,92,95,4,reject,set_b/task3/trace_039,3
6099,96,97,2,uncertain,set_b/task3/trace_039,3
6100,107,110,4,reject,set_b/task3/trace_039,3
6101,115,117,3,reject,set_b/task3/trace_039,3
6102,119,127,9,reject,set_b/task3/trace_039,3
6103,128,137,10,reject,set_b/task3/trace_039,3
6104,139,140,2,reject,set_b/task3/trace_039,3
6105,141,142,2,uncertain,set_b/task3/trace_039,3
6106,143,149,7,reject,set_b/task3/trace_039,3
6107,159,161,3,reject,set_b/task3/trace_039,3
6108,162,169,8,reject,set_b/task3/trace_039,3
6109,170,171,2,uncertain,set_b/task3/trace_039,3
6110,187,192,6,uncertain,set_b/task3/trace_039,3
6111,193,194,2,uncertain,set_b/task3/trace_039,3
6112,199,202,4,uncertain,set_b/task3/trace_039,3
6113,203,222,20,uncertain,set_b/task3/trace_039,3
6114,223,224,2,reject,set_b/task3/trace_039,3
6115,226,235,10,reject,set_b/task3/trace_039,3
6116,236,239,4,uncertain,set_b/task3/trace_039,3
6117,240,244,5,uncertain,set_b/task3/trace_039,3
6118,248,252,5,reject,set_b/task3/trace_039,3
6119,253,257,5,reject,set_b/task3/trace_039,3
6120,264,273,10,reject,set_b/task3/trace_039,3
6121,280,282,3,reject,set_b/task3/trace_039,3
6122,284,289,6,uncertain,set_b/task3/trace_039,3
6123,290,295,6,reject,set_b/task3/trace_039,3
6124,296,299,4,reject,set_b/task3/trace_039,3
6125,300,302,3,reject,set_b/task3/trace_039,3
6126,303,310,8,reject,set_b/task3/trace_039,3
6127,311,315,5,uncertain,set_b/task3/trace_039,3
6128,316,332,17,uncertain,set_b/task3/trace_039,3
6129,333,336,4,reject,set_b/task3/trace_039,3
6130,337,352,16,reject,set_b/task3/trace_039,3
6131,29,31,3,reject,set_b/task3/trace_040,3
6132,38,41,4,uncertain,set_b/task3/trace_040,3
6133,56,62,7,reject,set_b/task3/trace_040,3
6134,65,67,3,reject,set_b/task3/trace_040,3
6135,77,80,4,reject,set_b/task3/trace_040,3
6136,81,82,2,uncertain,set_b/task3/trace_040,3
6137,83,87,5,uncertain,set_b/task3/trace_040,3
6138,95,96,2,reject,set_b/task3/trace_040,3
6139,97,101,5,uncertain,set_b/task3/trace_040,3
6140,106,110,5,reject,set_b/task3/trace_040,3
6141,115,117,3,accept,set_b/task3/trace_040,3
6142,153,158,6,reject,set_b/task3/trace_040,3
6143,172,174,3,reject,set_b/task3/trace_040,3
6144,181,183,3,reject,set_b/task3/trace_040,3
6145,188,191,4,accept,set_b/task3/trace_040,3
6146,194,195,2,uncertain,set_b/task3/trace_040,3
6147,201,203,3,reject,set_b/task3/trace_040,3
6148,206,210,5,reject,set_b/task3/trace_040,3
6149,216,220,5,reject,set_b/task3/trace_040,3
6150,221,222,2,uncertain,set_b/task3/trace_040,3
6151,235,237,3,uncertain,set_b/task3/trace_040,3
6152,242,245,4,accept,set_b/task3/trace_040,3
6153,253,255,3,reject,set_b/task3/trace_040,3
6154,256,260,5,uncertain,set_b/task3/trace_040,3
6155,265,267,3,reject,set_b/task3/trace_040,3
6156,270,272,3,reject,set_b/task3/trace_040,3
6157,277,279,3,reject,set_b/task3/trace_040,3
6158,280,284,5,accept,set_b/task3/trace_040,3
6159,286,289,4,reject,set_b/task3/trace_040,3
6160,290,294,5,uncertain,set_b/task3/trace_040,3
6161,296,299,4,uncertain,set_b/task3/trace_040,3
6162,302,303,2,uncertain,set_b/task3/trace_040,3
6163,304,305,2,uncertain,set_b/task3/trace_040,3
6164,306,310,5,uncertain,set_b/task3/trace_040,3
6165,316,320,5,accept,set_b/task3/trace_040,3
6166,322,327,6,reject,set_b/task3/trace_040,3
6167,328,332,5,accept,set_b/task3/trace_040,3
6168,335,340,6,reject,set_b/task3/trace_040,3
6169,341,345,5,accept,set_b/task3/trace_040,3
6170,348,350,3,accept,set_b/task3/trace_040,3
6171,356,360,5,reject,set_b/task3/trace_040,3
6172,371,372,2,reject,set_b/task3/trace_040,3
6173,377,380,4,accept,set_b/task3/trace_040,3
6174,384,386,3,accept,set_b/task3/trace_040,3
6175,409,411,3,reject,set_b/task3/trace_040,3
6176,419,421,3,reject,set_b/task3/trace_040,3
6177,426,428,3,accept,set_b/task3/trace_040,3
6178,435,437,3,reject,set_b/task3/trace_040,3
6179,438,441,4,reject,set_b/task3/trace_040,3
6180,442,444,3,reject,set_b/task3/trace_040,3
6181,445,449,5,reject,set_b/task3/trace_040,3
6182,451,453,3,reject,set_b/task3/trace_040,3
6183,454,458,5,reject,set_b/task3/trace_040,3
6184,459,462,4,reject,set_b/task3/trace_040,3
6185,465,468,4,reject,set_b/task3/trace_040,3
6186,469,471,3,accept,set_b/task3/trace_040,3
6187,474,478,5,reject,set_b/task3/trace_040,3
6188,479,482,4,reject,set_b/task3/trace_040,3
6189,39,42,4,reject,set_b/task4/trace_001,4
6190,43,50,8,reject,set_b/task4/trace_001,4
6191,53,63,11,uncertain,set_b/task4/trace_001,4
6192,64,66,3,reject,set_b/task4/trace_001,4
6193,77,79,3,reject,set_b/task4/trace_001,4
6194,80,82,3,reject,set_b/task4/trace_001,4
6195,83,85,3,uncertain,set_b/task4/trace_001,4
6196,86,90,5,reject,set_b/task4/trace_001,4
6197,91,96,6,uncertain,set_b/task4/trace_001,4
6198,104,117,14,reject,set_b/task4/trace_001,4
6199,122,130,9,reject,set_b/task4/trace_001,4
6200,133,139,7,uncertain,set_b/task4/trace_001,4
6201,140,148,9,reject,set_b/task4/trace_001,4
6202,157,162,6,reject,set_b/task4/trace_001,4
6203,163,166,4,reject,set_b/task4/trace_001,4
6204,167,180,14,reject,set_b/task4/trace_001,4
6205,185,188,4,reject,set_b/task4/trace_001,4
6206,189,191,3,reject,set_b/task4/trace_001,4
6207,192,195,4,reject,set_b/task4/trace_001,4
6208,196,202,7,reject,set_b/task4/trace_001,4
6209,203,207,5,reject,set_b/task4/trace_001,4
6210,208,212,5,reject,set_b/task4/trace_001,4
6211,213,215,3,uncertain,set_b/task4/trace_001,4
6212,216,217,2,reject,set_b/task4/trace_001,4
6213,219,224,6,reject,set_b/task4/trace_001,4
6214,225,228,4,reject,set_b/task4/trace_001,4
6215,229,231,3,reject,set_b/task4/trace_001,4
6216,232,233,2,reject,set_b/task4/trace_001,4
6217,234,235,2,reject,set_b/task4/trace_001,4
6218,236,238,3,reject,set_b/task4/trace_001,4
6219,239,242,4,reject,set_b/task4/trace_001,4
6220,243,246,4,reject,set_b/task4/trace_001,4
6221,247,249,3,reject,set_b/task4/trace_001,4
6222,250,251,2,reject,set_b/task4/trace_001,4
6223,23,27,5,uncertain,set_b/task4/trace_002,4
6224,41,43,3,reject,set_b/task4/trace_002,4
6225,47,49,3,reject,set_b/task4/trace_002,4
6226,50,53,4,uncertain,set_b/task4/trace_002,4
6227,57,60,4,reject,set_b/task4/trace_002,4
6228,68,69,2,reject,set_b/task4/trace_002,4
6229,70,72,3,uncertain,set_b/task4/trace_002,4
6230,77,78,2,accept,set_b/task4/trace_002,4
6231,27,30,4,reject,set_b/task4/trace_003,4
6232,32,33,2,reject,set_b/task4/trace_003,4
6233,34,37,4,reject,set_b/task4/trace_003,4
6234,42,47,6,reject,set_b/task4/trace_003,4
6235,49,53,5,accept,set_b/task4/trace_003,4
6236,63,67,5,reject,set_b/task4/trace_003,4
6237,68,73,6,reject,set_b/task4/trace_003,4
6238,77,78,2,accept,set_b/task4/trace_003,4
6239,54,56,3,reject,set_b/task4/trace_004,4
6240,83,84,2,reject,set_b/task4/trace_004,4
6241,86,88,3,reject,set_b/task4/trace_004,4
6242,99,103,5,uncertain,set_b/task4/trace_004,4
6243,112,114,3,reject,set_b/task4/trace_004,4
6244,123,125,3,uncertain,set_b/task4/trace_004,4
6245,126,128,3,reject,set_b/task4/trace_004,4
6246,129,131,3,reject,set_b/task4/trace_004,4
6247,135,155,21,reject,set_b/task4/trace_004,4
6248,158,160,3,reject,set_b/task4/trace_004,4
6249,163,164,2,reject,set_b/task4/trace_004,4
6250,169,177,9,reject,set_b/task4/trace_004,4
6251,182,184,3,reject,set_b/task4/trace_004,4
6252,193,194,2,accept,set_b/task4/trace_004,4
6253,203,205,3,reject,set_b/task4/trace_004,4
6254,207,209,3,reject,set_b/task4/trace_004,4
6255,213,216,4,reject,set_b/task4/trace_004,4
6256,217,219,3,reject,set_b/task4/trace_004,4
6257,231,232,2,accept,set_b/task4/trace_004,4
6258,11,23,13,reject,set_b/task4/trace_006,4
6259,54,62,9,accept,set_b/task4/trace_006,4
6260,64,74,11,reject,set_b/task4/trace_006,4
6261,75,91,17,reject,set_b/task4/trace_006,4
6262,95,107,13,uncertain,set_b/task4/trace_006,4
6263,108,121,14,uncertain,set_b/task4/trace_006,4
6264,122,126,5,uncertain,set_b/task4/trace_006,4
6265,191,201,11,reject,set_b/task4/trace_006,4
6266,203,216,14,reject,set_b/task4/trace_006,4
6267,218,235,18,uncertain,set_b/task4/trace_006,4
6268,236,239,4,reject,set_b/task4/trace_006,4
6269,240,248,9,uncertain,set_b/task4/trace_006,4
6270,249,255,7,reject,set_b/task4/trace_006,4
6271,94,101,8,reject,set_b/task4/trace_007,4
6272,103,104,2,reject,set_b/task4/trace_007,4
6273,106,108,3,reject,set_b/task4/trace_007,4
6274,112,113,2,uncertain,set_b/task4/trace_007,4
6275,130,132,3,reject,set_b/task4/trace_007,4
6276,133,139,7,reject,set_b/task4/trace_007,4
6277,145,152,8,uncertain,set_b/task4/trace_007,4
6278,161,165,5,uncertain,set_b/task4/trace_007,4
6279,173,175,3,reject,set_b/task4/trace_007,4
6280,177,179,3,reject,set_b/task4/trace_007,4
6281,180,188,9,reject,set_b/task4/trace_007,4
6282,189,192,4,reject,set_b/task4/trace_007,4
6283,194,202,9,reject,set_b/task4/trace_007,4
6284,206,210,5,reject,set_b/task4/trace_007,4
6285,211,215,5,reject,set_b/task4/trace_007,4
6286,216,218,3,reject,set_b/task4/trace_007,4
6287,219,223,5,reject,set_b/task4/trace_007,4
6288,224,226,3,reject,set_b/task4/trace_007,4
6289,227,235,9,reject,set_b/task4/trace_007,4
6290,240,241,2,uncertain,set_b/task4/trace_007,4
